159,000000	2,038462	1,743342
160,000000	2,051282	1,892124
161,000000	2,064103	1,801134
162,000000	2,076923	1,698814
163,000000	2,089744	1,855043
164,000000	2,102564	1,818490
165,000000	2,115385	1,773914
166,000000	2,128205	1,793123
167,000000	2,141026	1,800488
168,000000	2,153846	1,895292
169,000000	2,166667	1,816164
170,000000	2,179487	1,799391
171,000000	2,192308	1,789992
172,000000	2,205128	1,746397
173,000000	2,217949	1,855849
174,000000	2,230769	1,705471
175,000000	2,243590	1,685619
176,000000	2,256410	1,807177
177,000000	2,269231	1,791499
178,000000	2,282051	1,759072
179,000000	2,294872	1,829264
180,000000	2,307692	1,835015
181,000000	2,320513	1,824528
182,000000	2,333333	1,770417
183,000000	2,346154	1,651587
184,000000	2,358974	1,825506
185,000000	2,371795	1,728687
186,000000	2,384615	1,626049
187,000000	2,397436	1,678245
188,000000	2,410256	1,834148
189,000000	2,423077	1,761535
190,000000	2,435897	1,803881
191,000000	2,448718	1,716136
192,000000	2,461538	1,793097
193,000000	2,474359	1,713975
194,000000	2,487179	1,608680
195,000000	2,500000	1,716247
196,000000	2,512821	1,652922
197,000000	2,525641	1,676293
198,000000	2,538462	1,820637
199,000000	2,551282	1,936423
200,000000	2,564103	1,820598
201,000000	2,576923	1,738989
202,000000	2,589744	1,940201
203,000000	2,602564	1,664854
204,000000	2,615385	1,736100
205,000000	2,628205	1,831503
206,000000	2,641026	1,765169
207,000000	2,653846	1,734952
208,000000	2,666667	1,769714
209,000000	2,679487	1,821314
210,000000	2,692308	1,794923
211,000000	2,705128	1,631371
212,000000	2,717949	1,725646
213,000000	2,730769	1,790908
214,000000	2,743590	1,779365
215,000000	2,756410	1,941509
216,000000	2,769231	1,626980
217,000000	2,782051	1,786818
218,000000	2,794872	1,617432
219,000000	2,807692	1,758229
220,000000	2,820513	1,822832
221,000000	2,833333	1,781254
222,000000	2,846154	1,810855
223,000000	2,858974	1,802992
224,000000	2,871795	1,792291
225,000000	2,884615	1,944258
226,000000	2,897436	1,910587
227,000000	2,910256	1,728743
228,000000	2,923077	1,748898
229,000000	2,935897	1,916950
230,000000	2,948718	1,771089
231,000000	2,961538	1,812862
232,000000	2,974359	1,998976
233,000000	2,987179	1,652200
234,000000	3,000000	1,681637
235,000000	3,012821	1,811515
236,000000	3,025641	1,600661
237,000000	3,038462	1,819809
238,000000	3,051282	1,985137
239,000000	3,064103	1,623034
240,000000	3,076923	1,735449
241,000000	3,089744	1,712306
242,000000	3,102564	1,668477
243,000000	3,115385	1,742013
244,000000	3,128205	1,609230
245,000000	3,141026	1,683234
246,000000	3,153846	1,785328
247,000000	3,166667	1,650190
248,000000	3,179487	1,609320
249,000000	3,192308	1,896955
250,000000	3,205128	1,811672
251,000000	3,217949	1,647671
252,000000	3,230769	1,741670
253,000000	3,243590	1,786730
254,000000	3,256410	1,762063
255,000000	3,269231	1,699070
256,000000	3,282051	1,757173
257,000000	3,294872	1,874742
258,000000	3,307692	1,688891
259,000000	3,320513	1,657979
260,000000	3,333333	1,849420
261,000000	3,346154	1,582820
262,000000	3,358974	1,782014
263,000000	3,371795	1,931994
264,000000	3,384615	1,721607
265,000000	3,397436	1,653611
266,000000	3,410256	1,715992
267,000000	3,423077	1,738544
268,000000	3,435897	1,746605
269,000000	3,448718	1,803922
270,000000	3,461538	1,902221
271,000000	3,474359	1,772831
272,000000	3,487179	1,732867
273,000000	3,500000	1,883399
274,000000	3,512821	1,866842
275,000000	3,525641	1,784921
276,000000	3,538462	1,911266
277,000000	3,551282	1,768737
278,000000	3,564103	1,876658
279,000000	3,576923	1,693748
280,000000	3,589744	1,767753
281,000000	3,602564	1,841038
282,000000	3,615385	1,830461
283,000000	3,628205	1,904270
284,000000	3,641026	1,742596
285,000000	3,653846	1,872236
286,000000	3,666667	1,808816
287,000000	3,679487	1,904627
288,000000	3,692308	1,702347
289,000000	3,705128	1,689371
290,000000	3,717949	1,746474
291,000000	3,730769	1,765678
292,000000	3,743590	1,625912
293,000000	3,756410	1,679619
294,000000	3,769231	1,629356
295,000000	3,782051	1,765901
296,000000	3,794872	1,819545
297,000000	3,807692	1,811944
298,000000	3,820513	1,894089
299,000000	3,833333	1,731906
300,000000	3,846154	1,649717
301,000000	3,858974	1,568467
302,000000	3,871795	1,794550
303,000000	3,884615	1,681315
304,000000	3,897436	1,795151
305,000000	3,910256	1,628571
306,000000	3,923077	1,949935
307,000000	3,935897	1,659218
308,000000	3,948718	1,748569
309,000000	3,961538	1,909815
310,000000	3,974359	1,682272
311,000000	3,987179	1,645479
312,000000	4,000000	1,702207
313,000000	4,012821	1,798200
314,000000	4,025641	1,778513
315,000000	4,038462	1,750711
316,000000	4,051282	1,734767
317,000000	4,064103	1,768899
318,000000	4,076923	1,752420
319,000000	4,089744	1,729473
320,000000	4,102564	1,748235
321,000000	4,115385	1,654526
322,000000	4,128205	1,773802
323,000000	4,141026	1,689611
324,000000	4,153846	1,739518
325,000000	4,166667	1,799710
326,000000	4,179487	1,743702
327,000000	4,192308	1,910420
328,000000	4,205128	1,651152
329,000000	4,217949	1,662753
330,000000	4,230769	1,858355
331,000000	4,243590	1,662512
332,000000	4,256410	1,786055
333,000000	4,269231	1,878892
334,000000	4,282051	1,613284
335,000000	4,294872	1,627690
336,000000	4,307692	1,798399
337,000000	4,320513	1,722538
338,000000	4,333333	1,623381
339,000000	4,346154	1,804571
340,000000	4,358974	1,781445
341,000000	4,371795	1,850925
342,000000	4,384615	1,767592
343,000000	4,397436	1,658172
344,000000	4,410256	1,759685
345,000000	4,423077	1,826612
346,000000	4,435897	1,896055
347,000000	4,448718	1,810450
348,000000	4,461538	1,652988
349,000000	4,474359	1,873247
350,000000	4,487179	1,799100
351,000000	4,500000	1,747615
352,000000	4,512821	1,698468
353,000000	4,525641	1,886496
354,000000	4,538462	1,765507
355,000000	4,551282	1,670596
356,000000	4,564103	1,722269
357,000000	4,576923	1,657430
358,000000	4,589744	1,698763
359,000000	4,602564	1,732847
360,000000	4,615385	1,838331
361,000000	4,628205	1,826647
362,000000	4,641026	1,641568
363,000000	4,653846	1,741844
364,000000	4,666667	1,561707
365,000000	4,679487	1,878956
366,000000	4,692308	1,694288
367,000000	4,705128	1,599288
368,000000	4,717949	1,750284
369,000000	4,730769	1,811703
370,000000	4,743590	1,822804
371,000000	4,756410	1,743972
372,000000	4,769231	1,657124
373,000000	4,782051	1,609139
374,000000	4,794872	1,678599
375,000000	4,807692	1,487090
376,000000	4,820513	1,712882
377,000000	4,833333	1,661514
378,000000	4,846154	1,608891
379,000000	4,858974	1,691298
380,000000	4,871795	1,706629
381,000000	4,884615	1,761212
382,000000	4,897436	1,677754
383,000000	4,910256	1,778812
384,000000	4,923077	1,681701
385,000000	4,935897	1,836034
386,000000	4,948718	1,650314
387,000000	4,961538	1,825271
388,000000	4,974359	1,727674
389,000000	4,987179	1,808863
390,000000	5,000000	1,752625
391,000000	5,012821	1,842367
392,000000	5,025641	1,779437
393,000000	5,038462	1,701667
394,000000	5,051282	1,700981
395,000000	5,064103	1,675062
396,000000	5,076923	1,797278
397,000000	5,089744	1,914379
398,000000	5,102564	1,824757
399,000000	5,115385	1,773315
400,000000	5,128205	1,735785
401,000000	5,141026	1,827414
402,000000	5,153846	1,665724
403,000000	5,166667	1,753138
404,000000	5,179487	1,928902
405,000000	5,192308	1,770832
406,000000	5,205128	1,839967
407,000000	5,217949	1,719596
408,000000	5,230769	1,625744
409,000000	5,243590	1,682035
410,000000	5,256410	1,760039
411,000000	5,269231	1,860861
412,000000	5,282051	1,623894
413,000000	5,294872	1,804134
414,000000	5,307692	1,714613
415,000000	5,320513	1,585495
416,000000	5,333333	1,795733
417,000000	5,346154	1,725735
418,000000	5,358974	1,769073
419,000000	5,371795	1,755718
420,000000	5,384615	1,683854
421,000000	5,397436	1,806719
422,000000	5,410256	1,732508
423,000000	5,423077	1,625760
424,000000	5,435897	1,790645
425,000000	5,448718	1,847302
426,000000	5,461538	1,772019
427,000000	5,474359	1,836317
428,000000	5,487179	1,785128
429,000000	5,500000	1,716180
430,000000	5,512821	1,622426
431,000000	5,525641	1,862233
432,000000	5,538462	1,865777
433,000000	5,551282	1,503143
434,000000	5,564103	1,906394
435,000000	5,576923	1,901735
436,000000	5,589744	1,704154
437,000000	5,602564	1,620188
438,000000	5,615385	1,870306
439,000000	5,628205	1,873748
440,000000	5,641026	1,714348
441,000000	5,653846	1,750542
442,000000	5,666667	1,679742
443,000000	5,679487	1,760453
444,000000	5,692308	1,724477
445,000000	5,705128	1,671195
446,000000	5,717949	1,862484
447,000000	5,730769	1,760887
448,000000	5,743590	1,864347
449,000000	5,756410	1,646914
450,000000	5,769231	1,646970
451,000000	5,782051	1,853426
452,000000	5,794872	1,658736
453,000000	5,807692	1,706602
454,000000	5,820513	1,777033
455,000000	5,833333	1,844392
456,000000	5,846154	1,670780
457,000000	5,858974	1,676000
458,000000	5,871795	1,794941
459,000000	5,884615	1,724899
460,000000	5,897436	1,719616
461,000000	5,910256	1,777136
462,000000	5,923077	1,699438
463,000000	5,935897	1,907009
464,000000	5,948718	1,767038
465,000000	5,961538	1,650467
466,000000	5,974359	1,887242
467,000000	5,987179	1,724213
468,000000	6,000000	1,885433
469,000000	6,012821	1,699449
470,000000	6,025641	1,763482
471,000000	6,038462	1,802755
472,000000	6,051282	1,873417
473,000000	6,064103	1,743059
474,000000	6,076923	1,841562
475,000000	6,089744	1,852728
476,000000	6,102564	1,834203
477,000000	6,115385	1,895216
478,000000	6,128205	1,630891
479,000000	6,141026	1,725424
480,000000	6,153846	1,858615
481,000000	6,166667	1,609879
482,000000	6,179487	1,741203
483,000000	6,192308	1,841787
484,000000	6,205128	1,824288
485,000000	6,217949	1,841123
486,000000	6,230769	1,714077
487,000000	6,243590	1,812267
488,000000	6,256410	1,827385
489,000000	6,269231	1,894922
490,000000	6,282051	1,786771
491,000000	6,294872	1,677451
492,000000	6,307692	1,883368
493,000000	6,320513	1,833348
494,000000	6,333333	1,811400
495,000000	6,346154	2,004720
496,000000	6,358974	1,848563
497,000000	6,371795	1,756833
498,000000	6,384615	1,775748
499,000000	6,397436	1,762521
500,000000	6,410256	1,642782
501,000000	6,423077	1,724342
502,000000	6,435897	1,719565
503,000000	6,448718	1,698091
504,000000	6,461538	1,699847
505,000000	6,474359	1,984156
506,000000	6,487179	1,881195
507,000000	6,500000	1,800411
508,000000	6,512821	1,883638
509,000000	6,525641	1,769279
510,000000	6,538462	1,663956
511,000000	6,551282	1,754799
512,000000	6,564103	1,807483
513,000000	6,576923	1,675517
514,000000	6,589744	1,781367
515,000000	6,602564	1,639669
516,000000	6,615385	1,799737
517,000000	6,628205	1,559657
518,000000	6,641026	1,835122
519,000000	6,653846	1,716173
520,000000	6,666667	1,639730
521,000000	6,679487	1,645074
522,000000	6,692308	1,714136
523,000000	6,705128	1,810374
524,000000	6,717949	1,636715
525,000000	6,730769	1,751655
526,000000	6,743590	1,668669
527,000000	6,756410	1,838092
528,000000	6,769231	1,724907
529,000000	6,782051	1,819066
530,000000	6,794872	1,618566
531,000000	6,807692	1,815347
532,000000	6,820513	1,645795
533,000000	6,833333	1,867276
534,000000	6,846154	1,798860
535,000000	6,858974	1,731515
536,000000	6,871795	1,741135
537,000000	6,884615	1,670244
538,000000	6,897436	1,824914
539,000000	6,910256	1,666932
540,000000	6,923077	1,744385
541,000000	6,935897	1,819674
542,000000	6,948718	1,879851
543,000000	6,961538	1,687401
544,000000	6,974359	1,713320
545,000000	6,987179	1,736939
546,000000	7,000000	1,593872
547,000000	7,012821	1,778697
548,000000	7,025641	1,782641
549,000000	7,038462	1,862517
550,000000	7,051282	1,751029
551,000000	7,064103	1,752486
552,000000	7,076923	1,958051
553,000000	7,089744	1,743832
554,000000	7,102564	1,796068
555,000000	7,115385	1,609764
556,000000	7,128205	1,726662
557,000000	7,141026	1,659269
558,000000	7,153846	1,771709
559,000000	7,166667	1,802496
560,000000	7,179487	1,738547
561,000000	7,192308	1,754440
562,000000	7,205128	1,716490
563,000000	7,217949	1,884714
564,000000	7,230769	1,792477
565,000000	7,243590	1,728271
566,000000	7,256410	1,806659
567,000000	7,269231	1,896708
568,000000	7,282051	1,842120
569,000000	7,294872	1,770919
570,000000	7,307692	1,803033
571,000000	7,320513	1,907368
572,000000	7,333333	2,042552
573,000000	7,346154	1,839311
574,000000	7,358974	1,711059
575,000000	7,371795	1,783224
576,000000	7,384615	1,923821
577,000000	7,397436	1,908152
578,000000	7,410256	1,558820
579,000000	7,423077	1,879530
580,000000	7,435897	1,935379
581,000000	7,448718	1,717739
582,000000	7,461538	1,876795
583,000000	7,474359	1,774077
584,000000	7,487179	1,674689
585,000000	7,500000	1,805443
586,000000	7,512821	1,785006
587,000000	7,525641	1,720120
588,000000	7,538462	1,926656
589,000000	7,551282	1,672470
590,000000	7,564103	1,824981
591,000000	7,576923	1,718833
592,000000	7,589744	1,687106
593,000000	7,602564	1,634817
594,000000	7,615385	1,828456
595,000000	7,628205	1,926121
596,000000	7,641026	1,903079
597,000000	7,653846	1,776096
598,000000	7,666667	1,751239
599,000000	7,679487	1,792753
600,000000	7,692308	1,791271
601,000000	7,705128	1,713599
602,000000	7,717949	1,865986
603,000000	7,730769	1,729182
604,000000	7,743590	1,789066
605,000000	7,756410	1,524676
606,000000	7,769231	1,615211
607,000000	7,782051	1,566506
608,000000	7,794872	1,830004
609,000000	7,807692	1,715062
610,000000	7,820513	1,802101
611,000000	7,833333	1,814227
612,000000	7,846154	1,548414
613,000000	7,858974	1,782768
614,000000	7,871795	1,816696
615,000000	7,884615	1,671358
616,000000	7,897436	1,686081
617,000000	7,910256	1,744134
618,000000	7,923077	1,800868
619,000000	7,935897	1,554391
620,000000	7,948718	1,761591
621,000000	7,961538	1,727848
622,000000	7,974359	1,673296
623,000000	7,987179	1,703916
624,000000	8,000000	1,832858
625,000000	8,012821	1,872414
626,000000	8,025641	1,800670
627,000000	8,038462	1,702407
628,000000	8,051282	1,906137
629,000000	8,064103	1,691481
630,000000	8,076923	1,490381
631,000000	8,089744	1,771771
632,000000	8,102564	1,751215
633,000000	8,115385	1,830026
634,000000	8,128205	1,783421
635,000000	8,141026	1,691037
636,000000	8,153846	1,836114
637,000000	8,166667	1,775794
638,000000	8,179487	1,723422
639,000000	8,192308	1,792827
640,000000	8,205128	1,620472
641,000000	8,217949	1,734886
642,000000	8,230769	1,726180
643,000000	8,243590	1,631288
644,000000	8,256410	1,786055
645,000000	8,269231	1,732792
646,000000	8,282051	1,621899
647,000000	8,294872	1,701515
648,000000	8,307692	1,686720
649,000000	8,320513	1,780848
650,000000	8,333333	1,801967
651,000000	8,346154	1,877210
652,000000	8,358974	1,767865
653,000000	8,371795	1,799022
654,000000	8,384615	1,909160
655,000000	8,397436	1,842345
656,000000	8,410256	1,822593
657,000000	8,423077	1,789974
658,000000	8,435897	1,744887
659,000000	8,448718	1,647081
660,000000	8,461538	1,669196
661,000000	8,474359	1,662911
662,000000	8,487179	1,834128
663,000000	8,500000	1,779258
664,000000	8,512821	1,656810
665,000000	8,525641	1,653539
666,000000	8,538462	1,690251
667,000000	8,551282	1,738933
668,000000	8,564103	1,873581
669,000000	8,576923	1,609826
670,000000	8,589744	1,712912
671,000000	8,602564	1,810155
672,000000	8,615385	1,895829
673,000000	8,628205	1,831647
674,000000	8,641026	1,925207
675,000000	8,653846	1,856980
676,000000	8,666667	1,666818
677,000000	8,679487	1,824529
678,000000	8,692308	1,761507
679,000000	8,705128	1,727131
680,000000	8,717949	1,756422
681,000000	8,730769	1,781364
682,000000	8,743590	1,756965
683,000000	8,756410	1,747137
684,000000	8,769231	1,711662
685,000000	8,782051	1,758971
686,000000	8,794872	1,697353
687,000000	8,807692	1,691026
688,000000	8,820513	1,763017
689,000000	8,833333	1,701467
690,000000	8,846154	1,807911
691,000000	8,858974	1,602996
692,000000	8,871795	1,908010
693,000000	8,884615	2,002870
694,000000	8,897436	1,652644
695,000000	8,910256	1,661420
696,000000	8,923077	1,744900
697,000000	8,935897	1,745017
698,000000	8,948718	1,817398
699,000000	8,961538	1,807165
700,000000	8,974359	1,762281
701,000000	8,987179	1,743188
702,000000	9,000000	1,712180
703,000000	9,012821	1,933066
704,000000	9,025641	1,745673
705,000000	9,038462	1,777767
706,000000	9,051282	1,827339
707,000000	9,064103	1,591448
708,000000	9,076923	1,873033
709,000000	9,089744	1,782313
710,000000	9,102564	1,820210
711,000000	9,115385	1,747890
712,000000	9,128205	1,881281
713,000000	9,141026	1,725415
714,000000	9,153846	1,899165
715,000000	9,166667	1,520756
716,000000	9,179487	1,671958
717,000000	9,192308	1,877185
718,000000	9,205128	1,743491
719,000000	9,217949	1,621501
720,000000	9,230769	1,775921
721,000000	9,243590	1,823796
722,000000	9,256410	1,898278
723,000000	9,269231	1,757042
724,000000	9,282051	1,670691
725,000000	9,294872	1,620188
726,000000	9,307692	1,651998
727,000000	9,320513	1,686893
728,000000	9,333333	1,767185
729,000000	9,346154	2,001256
730,000000	9,358974	1,546977
731,000000	9,371795	1,632357
732,000000	9,384615	2,010007
733,000000	9,397436	1,708713
734,000000	9,410256	1,732287
735,000000	9,423077	1,810128
736,000000	9,435897	1,858581
737,000000	9,448718	1,690538
738,000000	9,461538	1,795969
739,000000	9,474359	1,704485
740,000000	9,487179	1,780016
741,000000	9,500000	1,790929
742,000000	9,512821	1,712512
743,000000	9,525641	1,881256
744,000000	9,538462	1,778538
745,000000	9,551282	1,746593
746,000000	9,564103	1,820742
747,000000	9,576923	1,696053
748,000000	9,589744	1,886386
749,000000	9,602564	1,739144
750,000000	9,615385	2,027214
751,000000	9,628205	1,744123
752,000000	9,641026	1,680772
753,000000	9,653846	1,918485
754,000000	9,666667	1,766326
755,000000	9,679487	1,694059
756,000000	9,692308	1,604185
757,000000	9,705128	1,778263
758,000000	9,717949	1,742212
759,000000	9,730769	1,526449
760,000000	9,743590	1,640792
761,000000	9,756410	1,972992
762,000000	9,769231	1,783023
763,000000	9,782051	1,895428
764,000000	9,794872	1,905799
765,000000	9,807692	1,703966
766,000000	9,820513	1,814568
767,000000	9,833333	1,788164
768,000000	9,846154	1,748371
769,000000	9,858974	1,615797
770,000000	9,871795	1,685739
771,000000	9,884615	1,841283
772,000000	9,897436	1,848932
773,000000	9,910256	1,828789
774,000000	9,923077	1,622470
775,000000	9,935897	1,707615
776,000000	9,948718	1,709563
777,000000	9,961538	1,865993
778,000000	9,974359	1,731684
779,000000	9,987179	1,824906
780,000000	10,000000	1,687047
781,000000	10,012821	1,809073
782,000000	10,025641	1,855723
783,000000	10,038462	1,775999
784,000000	10,051282	1,685827
785,000000	10,064103	1,717886
786,000000	10,076923	1,688820
787,000000	10,089744	1,702093
788,000000	10,102564	1,660916
789,000000	10,115385	1,748693
790,000000	10,128205	1,691754
791,000000	10,141026	1,732073
792,000000	10,153846	1,871408
793,000000	10,166667	1,570920
794,000000	10,179487	1,854568
795,000000	10,192308	1,652079
796,000000	10,205128	1,692204
797,000000	10,217949	1,612998
798,000000	10,230769	1,836818
799,000000	10,243590	1,826743
800,000000	10,256410	1,731069
801,000000	10,269231	1,800348
802,000000	10,282051	1,770876
803,000000	10,294872	1,858892
804,000000	10,307692	1,663928
805,000000	10,320513	1,842811
806,000000	10,333333	1,630856
807,000000	10,346154	1,796278
808,000000	10,358974	1,785795
809,000000	10,371795	1,811900
810,000000	10,384615	1,974459
811,000000	10,397436	1,632780
812,000000	10,410256	1,744223
813,000000	10,423077	1,613563
814,000000	10,435897	1,672605
815,000000	10,448718	1,711703
816,000000	10,461538	1,693175
817,000000	10,474359	1,653540
818,000000	10,487179	1,849717
819,000000	10,500000	1,762539
820,000000	10,512821	1,782165
821,000000	10,525641	1,832365
822,000000	10,538462	1,811203
823,000000	10,551282	1,695597
824,000000	10,564103	1,799753
825,000000	10,576923	1,755295
826,000000	10,589744	1,625284
827,000000	10,602564	1,717825
828,000000	10,615385	1,670685
829,000000	10,628205	1,626827
830,000000	10,641026	1,631629
831,000000	10,653846	1,787209
832,000000	10,666667	1,715005
833,000000	10,679487	1,687061
834,000000	10,692308	1,892454
835,000000	10,705128	1,759449
836,000000	10,717949	1,703965
837,000000	10,730769	1,622437
838,000000	10,743590	1,803421
839,000000	10,756410	1,678982
840,000000	10,769231	1,846210
841,000000	10,782051	1,750848
842,000000	10,794872	1,817628
843,000000	10,807692	1,734127
844,000000	10,820513	1,785092
845,000000	10,833333	1,763955
846,000000	10,846154	1,678712
847,000000	10,858974	1,888480
848,000000	10,871795	1,703668
849,000000	10,884615	1,912020
850,000000	10,897436	1,855848
851,000000	10,910256	1,801467
852,000000	10,923077	1,773283
853,000000	10,935897	1,671792
854,000000	10,948718	1,696020
855,000000	10,961538	1,698300
856,000000	10,974359	1,656819
857,000000	10,987179	1,735050
858,000000	11,000000	1,761242
859,000000	11,012821	1,780266
860,000000	11,025641	1,695334
861,000000	11,038462	1,737302
862,000000	11,051282	1,801632
863,000000	11,064103	1,597485
864,000000	11,076923	1,610203
865,000000	11,089744	1,743769
866,000000	11,102564	1,756348
867,000000	11,115385	1,734540
868,000000	11,128205	1,666056
869,000000	11,141026	1,921299
870,000000	11,153846	1,786803
871,000000	11,166667	1,792852
872,000000	11,179487	1,754983
873,000000	11,192308	1,642977
874,000000	11,205128	1,778282
875,000000	11,217949	1,927543
876,000000	11,230769	1,826484
877,000000	11,243590	1,711238
878,000000	11,256410	1,624620
879,000000	11,269231	1,801377
880,000000	11,282051	1,862980
881,000000	11,294872	1,605712
882,000000	11,307692	1,645424
883,000000	11,320513	1,663910
884,000000	11,333333	1,711804
885,000000	11,346154	1,629246
886,000000	11,358974	1,714888
887,000000	11,371795	1,750343
888,000000	11,384615	1,719356
889,000000	11,397436	1,848666
890,000000	11,410256	1,881663
891,000000	11,423077	1,929024
892,000000	11,435897	1,939731
893,000000	11,448718	1,830331
894,000000	11,461538	1,687521
895,000000	11,474359	1,790863
896,000000	11,487179	1,734877
897,000000	11,500000	1,730800
898,000000	11,512821	1,893544
899,000000	11,525641	1,744077
900,000000	11,538462	1,866297
901,000000	11,551282	1,689319
902,000000	11,564103	1,671122
903,000000	11,576923	1,816533
904,000000	11,589744	1,754071
905,000000	11,602564	1,856366
906,000000	11,615385	1,743052
907,000000	11,628205	1,838315
908,000000	11,641026	1,844182
909,000000	11,653846	1,647245
910,000000	11,666667	1,842070
911,000000	11,679487	1,800899
912,000000	11,692308	1,781207
913,000000	11,705128	1,597335
914,000000	11,717949	1,825137
915,000000	11,730769	1,693768
916,000000	11,743590	1,672002
917,000000	11,756410	1,659479
918,000000	11,769231	1,697321
919,000000	11,782051	1,766615
920,000000	11,794872	1,592394
921,000000	11,807692	1,700816
922,000000	11,820513	1,905794
923,000000	11,833333	1,767933
924,000000	11,846154	1,831743
925,000000	11,858974	1,613724
926,000000	11,871795	1,685134
927,000000	11,884615	1,794883
928,000000	11,897436	1,610059
929,000000	11,910256	1,737747
930,000000	11,923077	1,733488
931,000000	11,935897	1,724470
932,000000	11,948718	1,747939
